lemma	part_of_speech	translations
marshal	noun	元帥
marshalling yard	noun	操車場
marshmallow	noun	マシュマロ
marshrutka	noun	マルシュルートカ|乗合タクシー
marsupial	noun	有袋類|有袋動物
marsupial lion	noun	袋獅
marten	noun	テン
martial art	noun	武術|武道|武芸
martial artist	noun	武道家
martial law	noun	戒厳|戒厳令
martingale	noun	鞅
martini	noun	マティーニ
martyr	noun	殉教者|シャヒード|受難者
martyrdom	noun	殉教
marvel of peru	noun	白粉花
marvellous	adjective	驚くべき
marvelous	adjective	驚くべき
marzipan	noun	マルチパン|マジパン
masala chai	noun	チャイ|マサーラー・チャイ
mascara	noun	マスカラ
mascarpone	noun	マスカポーネ|マスカルポーネ|マスケルポーネ
mascot	noun	マスコット
masculine	adjective	男らしい|男|男性的|男性
masculinity	noun	男らしさ|漢らしさ
masculism	noun	マスキュリズム
masdar	noun	マスダル|マスダール
masdevallia	noun	マスデバリア
maser	noun	メーザー
mashed potatoes	noun	マッシュポテト
mask	noun	仮面|マスク|お面|覆面|面形
masked lapwing	noun	頭黒鶏冠鳧
masked palm civet	noun	白鼻心
masking tape	noun	マスキングテープ
masochism	noun	マゾヒズム
masochist	noun	まぞ
mason	noun	石工
masonry	noun	フリーメイソン|石工職人|石造技術|石匠|石造建築物
masquerade	noun	マスカレイド|仮面舞踏会|成りすます|装う
mass grave	noun	集団墓地
mass media	noun	マスコミ|マスメディア|大衆媒体
mass murder	noun	大量虐殺
mass noun	noun	不可算名詞
mass production	noun	大量生産|量産
mass start	noun	マススタート
massacre	noun	大虐殺|惨殺|虐殺|皆殺し
massage	noun	マッサージ|按摩
masses	noun	大衆|民衆
masseter	noun	咬筋
masseur	noun	マッサージ師|按摩
massif	noun	山塊
massively multiplayer online role-playing game	noun	MMORPG
mast	noun	マスト|帆柱
mastectomy	noun	乳房切除術
master	noun	主人|飼い主|船長|主|雇用主|達人|マスターする
master craftsman	noun	棟梁
master key	noun	親鍵
master's degree	noun	修士|修士号
master's thesis	noun	修士論文
mastermind	noun	首謀者
masterpiece	noun	傑作|名作
mastication	noun	咀嚼
masticatory force	noun	咀嚼力
mastiff	noun	マスチフ|マスティフ
mastitis	noun	乳腺炎
masturbate	verb	オナる|オナニー|シコる|マスをかく|マスターベーション|扱く
masturbation	noun	マスターベーション|オナニー|自慰|一人エッチ|かわつるみ|せんずり
masu	noun	枡
masu-seki	noun	桝席
mat	noun	マット
matador	noun	マタドール|闘牛士
matatabi	noun	木天蓼
matawari	noun	股割
match	noun	試合|回戦|競技|マッチ|燐寸|火柴|合う
match fixing	noun	八百長
match point	noun	マッチポイント
matcha	noun	抹茶|挽き茶|散茶
matchbox	noun	マッチ箱
matchless	adjective	冠絶|無敵
matchmaker	noun	仲人|媒酌人|月下氷人
matchmaking	noun	仲人|媒酌
matchstick	noun	マッチ
mate	noun	片割れ|王手|相方|相手|友達
material	noun	材料|物質|資料|題材|人材|生地
materialism	noun	唯物論|唯物主義
materialize	verb	現れる|現る
materials science	noun	材料工学|材料科学
maternal	adjective	母性|母方|母系の
maternal aunt	noun	おば
maternal death	noun	妊娠の死
maternal grandfather	noun	外祖父|母方のお爺さん|母方の祖父
maternal grandmother	noun	外祖母|母方のお婆さん|母方の祖母
maternity leave	noun	産休|育児休業
math	noun	数学
mathematical analysis	noun	数学解析|数理解析学|解析学
mathematical economics	noun	数理経済学
mathematical model	noun	数理モデル
mathematician	noun	数学者|すうがくしゃ
mathematics	noun	数学
maths	noun	数学
mating	noun	交尾|交接|交配
mating press	noun	種付けプレス
mating season	noun	発情期
matriarch	noun	女家長
matriarchy	noun	家母長制|母権|母権制
matrimonial	adjective	結婚の
matrix	noun	行列
matsutake	noun	松茸
matte	noun	鈹
matter	noun	こと|事件|問題|物質|事|重要である
matter of life and death	noun	死活問題
matter of time	noun	時間の問題
mattock	noun	マトック
mattress	noun	マットレス|布団
maturation	noun	成熟
mature	adjective	成熟|円熟|成長
maturity	noun	成熟
matzo	noun	マッツァー
maté	noun	マテ茶
maudlin	adjective	感傷的な|泣き上戸の
maul	verb	殴る
mausoleum	noun	霊廟|マウソレウム|陵|陵墓
mauve	adjective	薄紫|藤色
maw	noun	第四胃
maxim	noun	格言
maximization	noun	最大化
maximize	verb	最大化
maximum	adjective	最大|極大
may the force be with you		フォースと共にあらんことを
maybe	adverb	多分|かもしれない|でしょう|若しや
mayday	noun	メーデー
mayfly	noun	蜉蝣
mayonnaise	noun	マヨネーズ
mayor	noun	市長
maze	noun	迷路|迷宮
mazurka	noun	マズルカ
me		私|私に|私へ
me too		俺も|僕も|私も
mead	noun	ミード|はちみつ酒|蜂蜜酒
meadow	noun	草原|草地
meadow pipit	noun	makibatahibari|マキバタヒバリ|牧場田雲雀
meadowlark	noun	マキバドリ|牧場鳥
meal	noun	食事|ご飯|めし|御飯
meal ticket	noun	食券
mean	adjective	平均|平均的|劣る|悪い|卑劣|下劣|するつもり
meander	verb	うきょく|迂曲
meanie	noun	意地悪
meaning	noun	意味|意義|目的
meaning of life	noun	人生の意味|人生の意義
meaningful	adjective	有意義
meaningless	adjective	つまらない|取るに足らない|無意味
meaninglessness	noun	無意味
meanness	noun	下劣|卑劣
means	noun	手段|方法
means of transportation	noun	乗り物|輸送機関
means test	noun	ミーンズテスト
meantime	adverb	その間
meanwhile	adverb	その間に
measles	noun	麻疹
measurable set	noun	可測集合
measurable space	noun	可測空間
measure	noun	測定|計量|小節|措置|測る|計る
measure theory	noun	測度論
measure word	noun	助数詞
measurement	noun	測定|測定値
measuring cup	noun	メジャーカップ|計量カップ
measuring spoon	noun	計量スプーン
measuring worm	noun	尺取り虫|尺蠖
meat	noun	肉|身
meat pie	noun	ミートパイ
meatball	noun	ミートボール|肉団子
meatgrinder	noun	ミンサー|挽肉器|挽肉機
meatloaf	noun	ミートローフ
mebibit	noun	メビビット
mebibyte	noun	メビバイト
mecha	noun	メカ
mechanic	noun	メカニック|修理工|自動車整備士
mechanical energy	noun	力学的エネルギー
mechanical engineering	noun	機械工学
mechanical pencil	noun	シャーペン|シャープペンシル
mechanics	noun	力学
mechanism	noun	機構|メカニズム|仕組み|絡繰り
mechanization	noun	機械化
mechanize	verb	機械化
mechanized infantry	noun	機械化歩兵
mechatronics	noun	メカトロニクス
medal	noun	メダル|賞牌|勲章
medalist	noun	メダリスト
medallion	noun	円形浮彫
meddle	verb	おせっかいをする
meddlesome	adjective	おせっかいな
media	noun	メディア|媒体
medial cuneiform bone	noun	内側楔状骨
median	noun	中央値|中間数|中位数
medical certificate	noun	診断書
medical history	noun	診療録
medical school	noun	医学部
medical student	noun	医学生
medical tourism	noun	メディカル・ツーリズム|医療観光
medicine	noun	薬|薬剤|医薬品|医療|治療|医学
medicine ball	noun	メディシンボール
medieval	adjective	中世
medieval literature	noun	中世文学
mediocre	adjective	平凡|凡庸|凡人|庸人
mediocrity	noun	凡庸|平凡
meditate	verb	瞑想する
meditation	noun	冥想|思索|黙想
medium	noun	霊媒
medium wave	noun	中波
medium-sized	adjective	中サイズの|中型
medley	noun	メドレー|接続曲|混成曲
medulla	noun	髄
medulla oblongata	noun	延髄
meeple	noun	ミープル
meerkat	noun	ミーアキャット
meet	verb	待ち合わせる|会う|お目にかかる|知り合う|遭う|遭遇する
meeting	noun	会議|ミーティング|会合|会
meeting room	noun	会議室
mega-		巨大|超|メガ
megabank	noun	メガバンク, megabanku
megabat	noun	大蝙蝠
megabit	noun	メガビット
megabyte	noun	メガバイト
megacity	noun	巨大都市
megagon	noun	百万角形
megahertz	noun	メガヘルツ
megalith	noun	巨石|巨石記念物
megalodon	noun	メガロドン|昔大頬白鮫
megalomania	noun	メガロマニア|誇大妄想|誇大狂
megalopa	noun	メガロパ
megalopolis	noun	メガロポリス
megamouth shark	noun	メガマウス
megaohm	noun	メガオーム
megaphone	noun	メガホン|伝音器
megapixel	noun	メガピクセル
megapode	noun	ツカツクリ|塚作り
megaton	noun	メガトン
megatsunami	noun	大津波
meh	adjective	まあまあ
meiosis	noun	減数分裂
meitnerium	noun	マイトネリウム
melaleuca	noun	メラルーカ
melancholia	noun	憂鬱|鬱病
melancholic	adjective	憂鬱|鬱病
melancholy	noun	憂鬱|鬱病
melanin	noun	メラニン
melanoma	noun	メラノーマ|黒色腫
melanterite	noun	緑礬
melatonin	noun	メラトニン
meld	noun	役
melee	noun	接近戦
melodic death metal	noun	メロディックデスメタル
melodica	noun	ピアニカ|メロディオン|鍵盤ハーモニカ
melodious	adjective	旋律的な|旋律の美しい
melodrama	noun	メロ|メロドラマ
melody	noun	歌曲|メロディー|旋律|曲|調べ
melon	noun	メロン
melt	verb	溶ける|溶かす
melt in the mouth	adjective	口溶け|口溶けの良い|口に溶ける
melt pond	noun	融雪池
meltdown	noun	メルトダウン|炉心熔融
melting point	noun	融点
melting pot	noun	人種のるつぼ
member	noun	メンバー|会員|構成員
member function	noun	メンバ関数
member state	noun	加盟国
membership	noun	会員|メンバーシップ
membrane	noun	膜
meme	noun	ミーム
memento	noun	メメント|記念品|記念物
memento mori	noun	死を忘るなかれ
memetics	noun	ミーム学
memo	noun	メモ
memoir	noun	回想録|回顧録
memoization	noun	メモ化
memoize	verb	メモ化
memorabilia	noun	記念品
memorandum	noun	メモ|備忘録|忘備録|覚書
memorandum of understanding	noun	了解覚書
memorial	noun	記念物
memorization	noun	暗記
memorize	verb	覚える|暗記|記憶
memory	noun	記憶|メモリ|思い出|回想|追憶|メモリー
memory lane	noun	回想|懐古|懐旧|懐旧談
memory stick	noun	メモリースティック
men	noun	人々
men's studies	noun	男性学
menace	noun	脅威
menarche	noun	初潮|初経
mend	verb	修理|直す
mendacious	adjective	不正直|虚偽
mendelevium	noun	メンデレビウム
menhir	noun	メンヒル
menial	adjective	単純労働|下賎|賎しい|召し使い
meningitis	noun	髄膜炎
meniscus	noun	半月板
menopause	noun	更年期|閉経
menorah	noun	メノーラー
mens rea	noun	故意
menses	noun	メンス|月経血
menstrual pad	noun	生理用ナプキン
menstruate	verb	生理がある
menstruation	noun	月経|生理|月事
mental	adjective	心の|精神的
mental calculation	noun	暗算
mental disorder	noun	精神障害
mental hospital	noun	精神病院|精神科
mental illness	noun	精神疾患|精神病
mental image	noun	心像
mentalis	noun	頤筋
mentality	noun	メンタリティー|心理|考え方
mentally	adverb	精神的
menthol	noun	メントール|薄荷脳
mention	noun	言及|について話す
mentoring	noun	メンタリング
menu	noun	メニュー|お品書き|献立
meow	noun	にゃん|にゃあ|ニャー|にゃ|鳴く|にゃあと鳴く
mercantilism	noun	重商主義
mercenary	adjective	実利|傭兵
merchandise	noun	品物|商品|品|商材|物品
merchandising	noun	マーチャンダイジング
merchant	noun	商人
merciful	adjective	慈悲深い|慈愛深い
merciless	adjective	容赦ない|無慈悲
mercilessness	noun	無慈悲
mercury-vapour lamp	noun	水銀灯
mercy	noun	慈悲|情け|恵み
merely	adverb	ただ|ばかり|単に
meretricious	adjective	けばけばしい
merganser	noun	秋沙
merge	verb	合わせる|合併
mergeable	adjective	可合|合併できる
merger	noun	合併|統合
meridian	noun	子午線|経線|経絡|経絡系
meringue	noun	メレンゲ
merino	noun	メリノ種
meristem	noun	分裂組織
merit	noun	価値
meritocracy	noun	能力主義
merlon	noun	凸部
mermaid	noun	人魚
merman	noun	マーマン|半魚人
merperson	noun	人魚
merry	adjective	明るい|賑々しい|陽気
merry christmas		メリークリスマス
merry-go-round	noun	回転木馬|メリーゴーラウンド|カルーセル
mesenteric	adjective	腸間膜
mesentery	noun	腸間膜
mesh	noun	網
mesmerize	verb	魅了する
meson	noun	中間子|メソン|メゾン
mesopause	noun	中間圏界面
mesophyll	noun	葉肉
mesosphere	noun	中間圏
mesothelioma	noun	中皮腫
mess	noun	混乱
message	noun	伝言|通知|連絡|メッセージ|短信
message board	noun	電子掲示板|フォーラム|伝言板
message in a bottle	noun	ボトルメール
messenger	noun	使者|メッセンジャー|伝令|伻
messenger rna	noun	伝令RNA
messy	adjective	きたない|ぐちゃぐちゃ|乱雑
meta-		超|メタ
meta-analysis	noun	メタアナリシス|メタ分析|メタ解析
metabolic syndrome	noun	メタボ症候群
metabolism	noun	代謝|新陳代謝|物質代謝
metadata	noun	メタデータ
metake	noun	矢竹
metal	noun	金属|金|メタル
metal detector	noun	金属探知機
metalanguage	noun	メタ言語
metalhead	noun	メタラー
metallic	adjective	メタリック
metallic bond	noun	金属結合
metallocene	noun	メタロセン
metallurgy	noun	冶金|冶金術|金属工学|冶金学
metamathematics	noun	メタ数学|超数学
metamorphic rock	noun	変成岩
metamorphosis	noun	変態|変形
metaphor	noun	メタファー|暗喩|隠喩|比喩|象徴
metaphorical	adjective	比喩
metaphysics	noun	形而上学
metaplasm	noun	語音変異
metastasis	noun	転移
metastasize	verb	転移する (てんいする)
metathesis	noun	音位転換
metaverse	noun	メタバース|メタヴァース
metempsychosis	noun	輪廻
meteor	noun	流星|流れ星
meteor shower	noun	流星群
meteorite	noun	隕石
meteorologist	noun	気象学者
meteorology	noun	気象学|気象
meter	noun	メーター|計量器|拍子|韻律
metformin	noun	メトホルミン
methamphetamine	noun	メタンフェタミン|ヒロポン
methane	noun	メタン|メタンガス
methanol	noun	メタノール
methionine	noun	メチオニン
method	noun	方法|方式|メソッド
method acting	noun	メソッド演技|メソッド演技法
methodical	adjective	几帳面な
methodology	noun	方法論|手法|手順|方法
methyl	noun	メチル
methylation	noun	メチル化
meticulous	adjective	几帳面な|細部まで行き届いた
metonym	noun	換喩語
metonymy	noun	換喩|換喩法
metre	noun	メートル|㍍
metre per second	noun	メートル毎秒
metric	noun	計量|メトリック
metric space	noun	距離空間
metric ton	noun	トン|グラムトン|メトリックトン|屯
metroethnicity	noun	メトロエスニシティー
metrologist	noun	計量学者
metrology	noun	度量衡|測定学
metronome	noun	メトロノーム
metropolis	noun	メトロポリス|大都市|大都会
metropolitan	adjective	大都市の|府主教|首都大司教|都立
metropolitan france	noun	フランス本土
metrosexual	noun	メトロセクシャル
mew	noun	鴎
mezuzah	noun	メズーザー
mezzaluna	noun	メッザルーナ|メッツァルーナ
mezzanine	noun	中二階
mezzo-soprano	noun	メゾソプラノ
mi	noun	ミ
miai	noun	見合い
miasma	noun	瘴気|毒素
mica	noun	雲母|マイカ
michiyuki	noun	道行き
micro-		マイクロ-|マイクロ
microbe	noun	微生物
microbead	noun	マイクロビーズ
microbiologist	noun	微生物学者
microbiology	noun	微生物学
microblog	noun	ミニブログ
microchip	noun	マイクロチップ
microclimate	noun	微気候
microcontroller	noun	マイクロコントローラ|マイコン
microcosm	noun	小宇宙
microeconomics	noun	ミクロ経済学
microglia	noun	小膠細胞
microgram	noun	マイクログラム
microgravity	noun	微小重力
microlith	noun	細石器
micrometer	noun	マイクロメータ|マイクロメートル
micron	noun	ミクロン
microorganism	noun	微生物
micropenis	noun	矮小陰茎
microphone	noun	マイクロフォン|マイク
microplastic	noun	マイクロプラスチック
microprocessor	noun	マイクロプロセッサー|マイクロプロセッサ
microraion	noun	ミクロライオン
microscope	noun	顕微鏡|マイクロスコープ
microsecond	noun	マイクロ秒
microstate	noun	マイクロ
microwave	noun	マイクロ波|マイクロウェーブ|チンする
microwave oven	noun	電子レンジ|チン|レンジ|電子レンジオーブン
micturition	noun	排尿|放尿
mid-air	noun	空中|上空|中天|中空|宙
mid-life crisis	noun	ミドルエイジクライシス
midbrain	noun	中脳
midden	noun	貝塚
middle	adjective	中間|中心|中央
middle age	noun	中年
middle class	noun	中産階級|中流階級
middle ear	noun	中耳
middle finger	noun	中指|ファックサイン
middle income trap	noun	中所得国の罠
middle name	noun	ミドルネーム
middle power	noun	ミドルパワー
middle reaches	noun	中流
middle school	noun	中学校
middle school student	noun	中学生
middle-aged	adjective	中年
middlegame	noun	中盤
midfielder	noun	ミッドフィールダー
midge	noun	ユスリカ
midget	noun	小人|ちび|ミゼット
midnight	noun	真夜中|半夜|夜中|夜半|午前0時|正子
midnight sun	noun	白夜
midriff	noun	上腹部|胴体の中部
midsummer	noun	真夏
midterm	adjective	中間|中間テスト|中間試験
midwife	noun	助産婦|助産師|産婆
midwifery	noun	産科学
midwinter	noun	真冬
might	verb	かも知れない
might makes right		勝てば官軍負ければ賊軍
mighty	adjective	強大な
mignonette	noun	木犀草
migraine	noun	偏頭痛|片頭痛
migrant	noun	渡り者|移住者|移民
migrate	verb	回遊する|渡る|移住する|移民する|移行する
migration	noun	移住|回遊|移動|移行
migratory bird	noun	渡り鳥
mijiu	noun	ライスワイン|米酒
mikado	noun	天皇|帝|御門
mikoshi	noun	神輿
mild	adjective	温厚|穏やか|緩やか
mildew	noun	黴|かびる
mile	noun	マイル|ノット
milestone	noun	一里塚|里程標|一大事|事|画期的出来事|転換点
miliaria	noun	汗疹
miliary tuberculosis	noun	粟粒結核
militarism	noun	軍国主義
militarist	noun	軍国主義者
militarization	noun	軍事化
militarize	verb	軍事化
military	adjective	軍事的な|軍隊の|軍事的|軍隊
military exercise	noun	軍事演習
military government	noun	軍事政権|軍政
military parade	noun	観兵式
military police	noun	憲兵|警務官
military service	noun	兵役|軍役
military-industrial complex	noun	軍産複合体
militia	noun	民兵
militsia	noun	ミリツィア
milium	noun	稗粒腫
milk	noun	牛乳|ミルク|乳|乳汁|乳を搾る
milk bottle	noun	牛乳瓶
milk carton	noun	牛乳パック|ミルクカートン
milk chocolate	noun	ミルクチョコレート
milk churn	noun	ミルク缶
milk powder	noun	粉ミルク
milk snake	noun	ミルク蛇
milk tea	noun	ミルクティー
milk thistle	noun	大薊
milk tooth	noun	乳歯
milk-cap	noun	乳茸
milkfish	noun	虱目魚
milkmaid	noun	ミルクメイド|乳しぼり女|乳搾りの女
milkman	noun	牛乳屋|牛乳配達
milkshake	noun	ミルクセーキ
mill	noun	粉砕機|製粉所|ミル|工場|挽く
mille-feuille	noun	ミルフィーユ
millennial	noun	ミレニアル
millennium	noun	千年王国|至福千年|千年紀|千年|千年期|千年間
millennium bug	noun	2000年問題
miller	noun	粉屋
millet	noun	黍
milli-		ミリ-
millibar	noun	ミリバール
milligram	noun	ミリグラム
millilitre	noun	ミリリットル
millimetre	noun	ミリメートル|ミリ
million		百万
millionaire	noun	ミリオネア|大富豪|百万長者
millipede	noun	ヤスデ|馬陸
millisecond	noun	ミリ秒|ミリセカント
millisievert	noun	ミリシーベルト
millstone	noun	ひき臼|碾き臼
milt	noun	白子
mime	noun	マイム
mimeograph	noun	謄写版
mimicry	noun	擬態
minaret	noun	ミナレット
mince	noun	挽肉|肉餡
mince pie	noun	ミンスパイ
mind	noun	心|知性|精神|念頭
mind control	noun	マインドコントロール
mind one's own business	verb	要らぬ世話をしない
mind's eye	noun	心眼
mindset	noun	心理|考え方
mine	noun	鉱山|マイン|地雷|私
minecart	noun	トロッコ
minefield	noun	地雷原
minelayer	noun	機雷敷設艦
miner	noun	坑夫|鉱夫|鉱山労働者
mineral	adjective	鉱物|ミネラル
mineral oil	noun	鉱油|鉱物油
mineral water	noun	ミネラルウォーター|鉱泉水
mineralocorticoid	noun	ミネラルコルチコイド|ミネラロコルチコイド|鉱質コルチコイド|電解質コルチコイド
mineralogy	noun	鉱物学
minestrone	noun	ミネストローネ
minesweeper	noun	掃海艇|マインスイーパー
minesweeping	noun	掃海
miniature	noun	ミニチュア
miniature golf	noun	パターゴルフ|ミニゴルフ
minibar	noun	ミニバー
minibus	noun	マイクロバス
minify	verb	小さい|縮める|縮小
minigame	noun	ミニゲーム
minim	noun	二分音符
minimal	adjective	最低|最小
minimal pair	noun	ミニマル・ペア|最小対|最小対立|最小対語
minimalist	noun	ミニマリスト
minimap	noun	ミニマップ
minimization	noun	最小化
minimize	verb	最小化
minimum	adjective	最小|最低|極小
minimum wage	noun	最低賃金
mining	noun	鉱業|採鉱
minion	noun	子分
minipig	noun	ミニ豚
miniskirt	noun	ミニスカート|ミニスカ
minister	noun	牧師|大臣|長官
minister of justice	noun	法務大臣
ministry	noun	省
minivan	noun	ミニバン
minivet	noun	山椒食
mink	noun	ミンク
minke whale	noun	ミンククジラ
minor	noun	未成年者
minor axis	noun	短軸
minor key	noun	短調
minor third	noun	短三度
minority	noun	少数
minority language	noun	少数言語
minotaur	noun	ミノタウロス|牛人
minstrel	noun	吟遊詩人|ミンストレル
minstrel show	noun	ミンストレル・ショー
mint	noun	造幣局|ミント|薄荷|若緑
mint chocolate	noun	チョコミント|ミントチョコ|ミントチョコレート
mint chocolate chip	noun	ミントチョコチップ
mint sauce	noun	ミントソース
minuend	noun	引かれる数|被減数
minuet	noun	メヌエット
minus	adjective	マイナス|負|引く
minus sign	noun	マイナス|マイナス記号
minuscule	adjective	矮小|小文字
minute	adjective	綿密|分|会議録|議事録
minute hand	noun	分針|長針
minutes	noun	会議録|議事録
minutia	noun	枝葉末節
minx	noun	お侠
miombo tit	noun	キタハイイロガラ
miracle	noun	奇跡|霊験
miracle play	noun	奇跡劇
mirage	noun	蜃気楼
mirin	noun	味醂
mirror	noun	鏡|姿見
mirth	noun	喜び|歓楽|笑い|遊び
mis-		ミス|誤
misandry	noun	男嫌い|ミサンドリー
misanthropy	noun	人間不信
misbehavior	noun	不正行為|違法行為
miscalculate	verb	誤算する
miscalculation	noun	誤算
miscarriage	noun	失敗|流産
miscarriage of justice	noun	冤罪|誤判|誤審
miscellaneous	adjective	雑多
mischief	noun	悪戯|悪戯っ子
mischievous	adjective	いたずら|やんちゃ|わんぱく|行儀が悪い
miscommunication	noun	ミスコミュニケーション
misdeed	noun	悪事|犯罪
misdemeanor	noun	微罪|軽犯罪|軽罪
misdiagnosis	noun	誤診
mise en scène	noun	ミザンセーヌ
miser	noun	けちんぼう|ケチ|守銭奴
miserable	adjective	悲惨|惨め|下手
miserly	adjective	けち|吝嗇
misery	noun	悲惨|惨め|苦痛
misery loves company		同病相憐れむ
misfortune	noun	不運|不幸|災い
mishap	noun	不運
mishear	verb	聞き間違う
misinformation	noun	誤伝
misleading	adjective	紛らわしい
mismanagement	noun	失態
misnomer	noun	誤称
miso	noun	味噌
miso soup	noun	味噌汁
misogamy	noun	厭婚
misogynist	noun	ミソジニスト|女嫌い
misogyny	noun	ミソジニー|女嫌い|女性嫌悪
misopedia	noun	子供嫌い
misplace	verb	置き忘れる
misread	verb	誤読する
miss out	verb	逃す
missed call	noun	不在着信
missile	noun	弾丸|ミサイル|誘導弾
missing in action	adjective	行方不明的な
missing link	noun	ミッシングリンク
missing person	noun	行方不明者
missiology	noun	宣教学
missionary	noun	宣教師
missionary position	noun	正常位
misspell	verb	つづりを間違う
misspelling	noun	スペルミス
mist	noun	霧|霞み|霞む
mistakable	adjective	紛らわしい
mistake	noun	間違い|誤り|錯誤|エラー|過ち|ミス|勘違い
mistakenly	adverb	誤って
mister	noun	氏|さん|様
mistle thrush	noun	宿り木鶇
mistletoe	noun	宿木
mistletoebird	noun	宿木花鳥
mistranslation	noun	誤訳
mistress	noun	情婦|愛人
mistrust	noun	不信
misty	adjective	霞み
misunderstand	verb	勘違い|誤解
misunderstanding	noun	誤解|勘違い
mite	noun	壁蝨
mithril	noun	ミスリル
mitochondrion	noun	ミトコンドリア|糸粒体
mitosis	noun	有糸分裂
mitre	noun	ミトラ
mitten	noun	ミトン
mix	verb	混ぜる
mixed	adjective	交じった|混合した|ハーフ|混血
mixed doubles	noun	ミックスダブルス|混合ダブルス
mixed marriage	noun	国際結婚|異民族間の結婚|雑婚
mixed martial arts	noun	総合格闘技
mixed number	noun	帯分数
mixed nuts	noun	ミックスナッツ
mixed reaction	noun	分類された反作用
mixer	noun	ミキサー
mnemonic	noun	記憶法|語呂合わせ
mnemonics	noun	記憶術
moa	noun	モア
moabi	noun	モアビ
moai	noun	モアイ
moan	noun	呻き|呻き声|呻く
moat	noun	堀
mob	noun	暴徒|群れ
mobile	adjective	可動|モビール
mobile crane	noun	移動式クレーン
mobile game	noun	モバイルゲーム
mobile number	noun	携帯番号
mobile phone	noun	携帯|携帯電話|セルフォン|セルホーン|モバイル
mobile station	noun	移動局
mobilise	verb	動員
mobility	noun	動きやすさ|可動|機動|流動性
mobility scooter	noun	シニアカー
mobilization	noun	動員
mobocracy	noun	衆愚政治
moccasin	noun	モカシン
mochi	noun	餅
mochiko	noun	餅粉
mock	noun	模造品|嘲り|嘲笑|真似る|揶揄う
mock examination	noun	模擬テスト|模擬試験
mock-orange	noun	バイカウツギ
mock-up	noun	モックアップ|木型|模型
mockingbird	noun	アザケルトリ
mocktail	noun	モクテル
modal particle	noun	心態詞
modal verb	noun	法助動詞|法動詞
mode	noun	モード
mode of transport	noun	輸送手段
model	noun	モデル|模範|型|模型
modeling clay	noun	プラスチシン
modem	noun	モデム
moderate	adjective	適度|穏健
modern	adjective	近代|モダン|現代
modern pentathlon	noun	近代五種
modernism	noun	モダニズム
modernization	noun	現代化|近代化
modernize	verb	現代化|近代化
modest	adjective	謙虚|謙遜|適度
modicum	noun	ちょっぴり|少量
modification	noun	修正
modified starch	noun	加工澱粉
modifier	noun	修飾子|修飾語
modify	verb	修飾する
modulation	noun	変調方式
modulator	noun	変調器
module	noun	モジュール
moe	noun	萌え
mohair	noun	モヘア
mohinga	noun	モンヒンガー
moist	adjective	しっとり|湿る|濡れる
moisture	noun	湿気
mojibake	noun	文字化け
mojito	noun	モヒート
molar	noun	臼歯
molasses	noun	糖蜜
mold	noun	黴
mole	noun	ほくろ|黒子|モグラ|土竜|二重スパイ|防波堤
mole cricket	noun	ケラ|螻蛄
molecular biologist	noun	分子生物学者
molecular biology	noun	分子生物学
molecular formula	noun	分子式
molecular genetics	noun	分子遺伝学
molecular mass	noun	分子量
molecular orbital	noun	分子軌道
molecule	noun	分子
molehill	noun	土竜塚|もぐらづか
molester	noun	痴漢
mollusc	noun	軟体動物
molybdenum	noun	モリブデン
moment	noun	モーメント|瞬間|一刻
moment of silence	noun	黙祷
momentarily	adverb	間も無く
momentous	adjective	重大
momentum	noun	運動量
momme	noun	匁
mommy	noun	お姉ちゃん
momo	noun	モモ
monarch	noun	君主|王
monarch butterfly	noun	大樺斑
monarchism	noun	君主主義
monarchy	noun	君主制
monastery	noun	修道院|僧院
monchong	noun	エチオピア|テツビン|ヒレジロマンザイウオ|チカメエチオピア
mondegreen	noun	モンデグリーン|幻聴|空耳
monetary	adjective	貨幣|金銭的
monetary unit	noun	通貨単位
money	noun	金|金銭|マネー|お金|貨幣
money bag	noun	金持ち
money can't buy happiness		お金は幸福を買わない
money doesn't grow on trees		木にお金は生えない
money laundering	noun	マネロン|マネー・ロンダリング|マネー・ローンダリング|資金洗浄
money order	noun	為替
money talks		地獄の沙汰も金次第|金が物を言う|閻魔大王が下す地獄での判決も金次第では軽くもなる
moneybags	noun	金持ち|金満家
monger	noun	屋
mongoloid	noun	モンゴロイド|蒙古人種|黄色人種
mongoose	noun	マングース|猫鼬
mongrel	noun	雑種|ハーフ|混血児
monism	noun	一元論
monito del monte	noun	チロエオポッサム
monitor	noun	モニター
monitor lizard	noun	大蜥蜴
monitoring	noun	モニタリング|監視
monk	noun	修道士|僧|僧侶|坊さん|法師
monkey	noun	猿|サル
monkey business	noun	悪戯|いんちき|インチキ|裏工作
monkey see, monkey do		猿真似
monkey wrench	noun	モンキースパナ|モンキーレンチ|自在スパナ
monkey-house	noun	獣舎
mono	adjective	モノ
mono-		モノ|一|単
mono-ii	noun	物言い
monoamine oxidase	noun	モノアミン酸化酵素
monochrome	adjective	単色|モノクローム
monocle	noun	片眼鏡
monocotyledon	noun	単子葉植物
monoeye	noun	単眼
monogamous	adjective	一夫一婦
monogamy	noun	一夫一婦制
monogram	noun	モノグラム
monograph	noun	モノグラフ
monolatry	noun	一神崇拝|拝一神教
monolingual	adjective	単一言語
monolith	noun	モノリス|一枚岩
monolithic	adjective	一枚岩
monologue	noun	モノローグ|独白|独話|漫談|落語
monomer	noun	モノマー
